PMID,Title,csv_name,SentenceIndex,Sentence,predicted_label_id,predicted_label
40405270,Influence of co-pathology on CSF and plasma synaptic markers SNAP25 and VAMP2 in Alzheimer's disease and Parkinson's disease.,AD,11,"Alzheimer's disease patients with Cerebrospinal fluid αS-SAA positivity showed no significant difference in synaptic markers compared to those without Cerebrospinal fluid αS-SAA positivity, independent of clinical stage.",0,Complex Sentence
40405270,Influence of co-pathology on CSF and plasma synaptic markers SNAP25 and VAMP2 in Alzheimer's disease and Parkinson's disease.,AD,12,"In PD, A+/T + patients had higher Cerebrospinal fluid and plasma SNAP25 (132.3 ± 41.6; 1.9 ± 0.5 pg/mL) compared to Cerebrospinal fluid + PD (105.4 ± 34.2; 1.3 ± 0.3 pg/mL) (p < 0.001 and p < 0.01, respectively).",4,Simple Sentence
40405270,Influence of co-pathology on CSF and plasma synaptic markers SNAP25 and VAMP2 in Alzheimer's disease and Parkinson's disease.,AD,13,"CONCLUSIONS: SNAP25 reliably serves as a marker of synaptic injury when measured in both Cerebrospinal fluid and plasma, whereas VAMP2 demonstrates reliability exclusively Cerebrospinal fluid CSF.",1,Compound Sentence
40405270,Influence of co-pathology on CSF and plasma synaptic markers SNAP25 and VAMP2 in Alzheimer's disease and Parkinson's disease.,AD,14,"Both markers are primarily influenced by Alzheimer's disease pathology and remain unaffected by α-synucleinopathy, suggesting their potential in detecting Alzheimer's disease synaptic dysfunction.",0,Complex Sentence
38742194,Estradiol improves behavior in FAD transgenic mice that express APOE3 but not APOE4 after ovariectomy.,AD,0,Increasing evidence suggests that female individuals have a higher Alzheimer's disease (AD) risk associated with post-menopausal loss of circulating estradiol (E(2)).,0,Complex Sentence
38742194,Estradiol improves behavior in FAD transgenic mice that express APOE3 but not APOE4 after ovariectomy.,AD,1,"However, clinical data are conflicting on whether circulating estradiol lowers Alzheimer's disease One potential contributing factor is apolipoprotein E The greatest genetic risk factor for Alzheimer's disease apolipoprotein E4 a factor that is pronounced in female individuals post-menopause.",0,Complex Sentence
38742194,Estradiol improves behavior in FAD transgenic mice that express APOE3 but not APOE4 after ovariectomy.,AD,2,Clinical data suggests that apolipoprotein E impacts the response of Alzheimer's disease to E(2) replacement therapy.,4,Simple Sentence
38742194,Estradiol improves behavior in FAD transgenic mice that express APOE3 but not APOE4 after ovariectomy.,AD,3,"However, whether apolipoprotein E4 prevents, is neutral, or promotes any positive effects of circulating estradiol is unclear.",0,Complex Sentence
38742194,Estradiol improves behavior in FAD transgenic mice that express APOE3 but not APOE4 after ovariectomy.,AD,4,"Therefore, our goal was to determine whether apolipoprotein E modulates the impact of E(2) on behavior and Alzheimer's disease in vivo.",0,Complex Sentence
38742194,Estradiol improves behavior in FAD transgenic mice that express APOE3 but not APOE4 after ovariectomy.,AD,5,"To that end, mice that express apolipoprotein E3 APOE3 (E3FAD) or apolipoprotein E4 (E4FAD) and overproduce amyloid-beta 42 were ovariectomized at either 4 months (early) or 8 months (late) and treated with vehicle or circulating estradiol for 4 months.",0,Complex Sentence
38742194,Estradiol improves behavior in FAD transgenic mice that express APOE3 but not APOE4 after ovariectomy.,AD,6,"In apolipoprotein E3 mice, we found that circulating estradiol mitigated the detrimental effect of ovariectomy on memory, with no effect on amyloid-beta 42 in the early paradigm and only improved learning in the late paradigm.",0,Complex Sentence
38742194,Estradiol improves behavior in FAD transgenic mice that express APOE3 but not APOE4 after ovariectomy.,AD,7,"Although circulating estradiol lowered amyloid-beta 42 in apolipoprotein E4 mice in the early paradigm, there was no impact on learning or memory, possibly due to higher Aβ pathology compared to E3FAD mice.",0,Complex Sentence
38742194,Estradiol improves behavior in FAD transgenic mice that express APOE3 but not APOE4 after ovariectomy.,AD,8,"In the late paradigm, apolipoprotein E4 was no effect on learning/memory and Aβ pathology in E4FAD mice.",4,Simple Sentence
38742194,Estradiol improves behavior in FAD transgenic mice that express APOE3 but not APOE4 after ovariectomy.,AD,9,"Collectively, these data support the idea that, in the presence of Aβ pathology, apolipoprotein E impacts the response Alzheimer's disease circulating estradiol supplementation post-menopause.",0,Complex Sentence
39748844,Predicting regional tau accumulation with machine learning-based tau-PET and advanced radiomics.,AD,0,INTRODUCTION: Alzheimer's disease is partially characterized by the progressive accumulation of aggregated tau-containing neurofibrillary tangles.,4,Simple Sentence
39748844,Predicting regional tau accumulation with machine learning-based tau-PET and advanced radiomics.,AD,1,"Although the association between accumulated tau, neurodegeneration, and cognitive decline is critical for disease understanding and clinical trial design, we still lack robust tools to predict individualized trajectories of tau accumulation.",0,Complex Sentence
39748844,Predicting regional tau accumulation with machine learning-based tau-PET and advanced radiomics.,AD,2,"Our objective was to assess whether brain imaging biomarkers of flortaucipir-positron emission tomography (PET), in combination with clinical and genomic measures, could predict future pathological tau accumulation.",0,Complex Sentence
39748844,Predicting regional tau accumulation with machine learning-based tau-PET and advanced radiomics.,AD,3,"METHODS: the researchers or authors of the study quantified the disease profile of participants (N = 276) using a comprehensive set of descriptors, including clinical/demographic (age, diagnosis, amyloid status, sex, race, ethnicity), genetic (apolipoprotein E [APOE]-ε4), and flortaucipir-PET imaging measures (regional flortaucipir standardized uptake value ratio [SUVr] and comprehensive radiomic texture features extracted from Automated Anatomical Labeling template regions).",0,Complex Sentence
39748844,Predicting regional tau accumulation with machine learning-based tau-PET and advanced radiomics.,AD,4,"the researchers or authors of the study trained an AdaBoost machine learning algorithm in a 2:1 split train-test configuration to derive a prognostic index that (i) stratifies individualized brain regions including global (AD-signature region) and lobar regions (frontal, occipital, parietal, temporal) into stable/slow- and fast-progressors based on future tau accumulation, and (ii) forecasts individualized regional annualized-rate-of-change in flortaucipir-PET SUVr.",2,Compound-Complex Sentence
39748844,Predicting regional tau accumulation with machine learning-based tau-PET and advanced radiomics.,AD,5,"Further, the researchers or authors of the study developed an adaptive model incorporating flortaucipir-PET measurements from the baseline and intermediate timepoints to predict annualized-rate-of-change.",1,Compound Sentence
39748844,Predicting regional tau accumulation with machine learning-based tau-PET and advanced radiomics.,AD,6,"RESULTS: In binary classification for predicting stable/slow- versus fast-progressors, the area-under-the-receiver-operating-characteristic curve was 0.86 in the AD-signature region and 0.83, 0.82, 0.84, and 0.83 in frontal, occipital, parietal, and temporal regions, respectively.",0,Complex Sentence
39748844,Predicting regional tau accumulation with machine learning-based tau-PET and advanced radiomics.,AD,7,The the AdaBoost machine learning algorithm successfully predicted annualized-rate-of-change of flortaucipir-PET regional flortaucipir SUVr in AD-signature and lobar regions (Pearson-correlation [R]: AD-signature = 0.73; frontal = 0.73; occipital = 0.71; parietal = 0.70; temporal = 0.69).,4,Simple Sentence
39748844,Predicting regional tau accumulation with machine learning-based tau-PET and advanced radiomics.,AD,8,the AdaBoost machine learning algorithm models' performance in predicting annualized-rate-of-change slightly increased when imaging features from intermediate timepoints were used in the adaptive setting (R: AD-signature = 0.79; frontal = 0.87; occipital = 0.83; parietal = 0.74; temporal = 0.82).,0,Complex Sentence
39748844,Predicting regional tau accumulation with machine learning-based tau-PET and advanced radiomics.,AD,9,"DISCUSSION: Taken together, the findings from the study propose a robust approach to predict future tau accumulation that may improve the ability to enroll, stratify, and gauge efficacy in clinical trial participants.",0,Complex Sentence
39748844,Predicting regional tau accumulation with machine learning-based tau-PET and advanced radiomics.,AD,10,HIGHLIGHTS: Machine learning predicts the future rate of tau protein accumulation in Alzheimer's disease tau protein in lobar/global regions benefits from diverse multimodal features.This prognostic index can serve as a sensitive tool for patient stratification.,0,Complex Sentence
40225236,Clinical efficacy of anti-amyloid antibodies in apolipoprotein E ε4 homozygotes: A Bayesian reanalysis of lecanemab and donanemab phase 3 results.,AD,0,INTRODUCTION: Researchers or authors of the study aimed to determine the clinical efficacy of treating apolipoprotein E (ApoE) ε4 homozygotes with recently approved anti-amyloid anti-amyloid antibodies METHODS: Data were derived from supplementary analyses in the regulatory studies Clarity (lecanemab) and TRAILBLAZER-ALZ2 (donanemab).,0,Complex Sentence
40225236,Clinical efficacy of anti-amyloid antibodies in apolipoprotein E ε4 homozygotes: A Bayesian reanalysis of lecanemab and donanemab phase 3 results.,AD,1,"Researchers or authors of the study used Bayesian reanalysis with an independent t-statistic to determine evidence for or against an effect of anti-amyloid antibody treatment on Clinical Dementia Rating scale Sum of Boxes (CDR-SB) in ApoE ε4 homozygotes, and a Bayesian random-effect meta-analysis to determine the effect size.",1,Compound Sentence
40225236,Clinical efficacy of anti-amyloid antibodies in apolipoprotein E ε4 homozygotes: A Bayesian reanalysis of lecanemab and donanemab phase 3 results.,AD,2,RESULTS: The Bayesian reanalysis showed moderate evidence of no effect for both antibodies.,4,Simple Sentence
40225236,Clinical efficacy of anti-amyloid antibodies in apolipoprotein E ε4 homozygotes: A Bayesian reanalysis of lecanemab and donanemab phase 3 results.,AD,3,"For donanemab and lecanemab, the odds of no difference in treatment with anti-amyloid antibody were nearly three times greater than the odds of a difference.",4,Simple Sentence
40225236,Clinical efficacy of anti-amyloid antibodies in apolipoprotein E ε4 homozygotes: A Bayesian reanalysis of lecanemab and donanemab phase 3 results.,AD,4,The meta-analysis revealed a small effect of -0.06 CDR-SB points in favor of treatment with anti-amyloid antibody a moderate heterogeneity estimate.,0,Complex Sentence
